"lon","lat"
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-97.4394777,35.2225668
-95.1541339,36.6386937
-76.8983059,38.7651145
-97.6114237,38.8402805
-91.9534768,41.3701494
-95.2377458,35.1192644
-95.4018087,35.2784034
-99.3340442,34.637765
-98.4944365,29.4429595
-96.7716691,34.0903751
-97.2689212,35.4975625
-97.2689212,35.4975625
-97.2689212,35.4975625
-97.2689212,35.4975625
-97.2689212,35.4975625
-97.3967019,35.4495065
-97.5164276,35.4675602
-97.5164276,35.4675602
-97.5164276,35.4675602
-95.1230169,35.253708
-96.4933457,35.1586902
-97.9578128,34.5023028
-80.8467793,35.5017318
-80.8467793,35.5017318
-80.8467793,35.5017318
-80.8467793,35.5017318
-96.1141664,35.9987007
-95.992775,36.1539816
-95.992775,36.1539816
-95.992775,36.1539816
-95.992775,36.1539816
-95.992775,36.1539816
-122.6392606,45.4462305
-124.2178903,43.3665007
-123.0867536,44.0520691
-123.6481235,42.1628912
-122.9164307,42.3759586
-89.9111592,35.1197972
-93.3693524,36.6970059
-83.555212,41.6639383
-122.7714861,45.4312294
-123.0245261,43.9179023
-79.9958864,40.4406248
-79.8352767,40.545741
8.5303972,48.5699281
-74.9325683,40.0994425
-78.7247426,40.4850717
-79.5031005,41.0414525
-76.8846956,40.2323122
-75.5043761,39.8622582
-76.3055144,40.0378755
-76.3055144,40.0378755
-75.5668166,39.6620397
-75.6326395,40.5832443
-75.7893604,41.3259134
-75.1652215,39.9525839
-75.1652215,39.9525839
-75.1652215,39.9525839
-75.1652215,39.9525839
-78.6795836,38.2927558
-78.6795836,38.2927558
-71.7128471,42.2959267
-71.4372796,41.7798226
-71.3700545,41.8137116
-71.3171162,41.616016
-81.8909472,33.4273614
-81.7195533,33.5604168
-74.129032,41.0414857
-82.8984775,34.5637137
-82.6501332,34.5034394
-97.464453,31.0560132
10.9027636,49.8988135
9.501785,56.26392
-103.6179745,48.1469683
-85.6357789,38.2435659
-79.9310512,32.7764749
-79.9310512,32.7764749
-81.6498195,35.0717945
-80.0734005,34.3740431
-84.5499327,33.952602
-122.231635,37.8243715
-78.8903044,34.0562812
-92.4421011,35.0886963
-76.3055144,40.0378755
-80.8558097,35.0016097
-80.5836836,34.5518201
-77.1191863,38.8983509
-81.0739825,33.9934867
-81.1009286,33.8170974
-80.8556476,33.4918203
-81.0348144,34.0007104
-78.7839112,35.0965534
-82.1059416,34.9509521
-81.9320482,34.9495672
-122.4084276,37.7809826
-74.2631635,40.6975898
-76.727745,39.9625984
-96.7311034,43.5445959
-103.2310149,44.0805434
-76.8983059,38.7651145
-86.4602717,35.483406
-86.4602717,35.483406
-80.5089552,35.0873694
-80.5089552,35.0873694
-83.7557281,35.6753657
-90.5047854,38.6456624
-81.6943605,41.49932
-74.1645951,43.9695074
-74.1059775,41.3645382
-88.6608897,35.849233
-85.0269014,35.9489566
-86.7816016,36.1626638
-86.7816016,36.1626638
-74.4576842,39.4939726
-80.8431267,35.2270869
-87.4439002,36.2350562
-87.3877899,36.0770048
-88.8442674,42.2639098
-78.1633341,39.1856597
-123.8695086,40.7450055
-85.1907904,35.2359025
-92.933642,44.8857046
-77.4156889,37.5333061
2.3522219,48.856614
-83.2853843,36.1049628
,
-83.9207392,35.9606384
-94.846681,39.7674578
-78.8783585,35.0526641
-92.0198427,30.2240897
-90.1848103,32.2987573
-81.0348144,34.0007104
-81.0348144,34.0007104
-81.0348144,34.0007104
-79.8284258,32.8323225
-84.2418612,35.590078
-84.294087,35.362855
-87.3594528,36.5297706
-89.2964595,36.3311777
-84.3707561,34.9889692
-94.2686378,46.3483626
-94.2686378,46.3483626
-86.39027,35.8456213
-83.6270896,35.9745743
-90.0489801,35.1495343
-90.0489801,35.1495343
-90.0489801,35.1495343
-90.0489801,35.1495343
-90.0489801,35.1495343
-90.0489801,35.1495343
-90.0489801,35.1495343
-90.0489801,35.1495343
-90.0489801,35.1495343
-90.0489801,35.1495343
-90.0489801,35.1495343
-90.0489801,35.1495343
-97.1080656,32.735687
-97.1080656,32.735687
-97.1080656,32.735687
-75.5243682,39.158168
-87.6936291,36.5008833
-82.1887444,36.5951059
-73.4820687,40.7442664
-83.7418507,36.1995269
-95.144318,43.1450748
-82.3534727,36.3134397
-82.3534727,36.3134397
-94.729097,31.3382406
-94.729097,31.3382406
-98.5464068,28.9180294
-98.5464068,28.9180294
-96.2571858,29.9502253
-98.9430859,29.604672
-97.7277959,31.1171194
-98.4936282,29.4241219
-98.4936282,29.4241219
-98.4936282,29.4241219
-98.4936282,29.4241219
-76.2177046,43.106456
-73.5831835,40.6576022
-98.2212979,30.7270349
-96.6397822,33.1972465
-96.8236116,33.1506744
-96.6988856,33.0198431
-122.2711137,37.8043637
-96.9561152,32.5884689
-96.8899636,32.9756415
,
-96.6388833,32.912624
-96.7969879,32.7766642
-96.7969879,32.7766642
-96.7969879,32.7766642
-96.7969879,32.7766642
-96.7969879,32.7766642
-96.7969879,32.7766642
-96.7969879,32.7766642
-97.179026,33.1418611
-97.179026,33.1418611
30.7233095,46.482526
-96.9944489,32.482361
-122.5205015,47.6247208
-122.5205015,47.6247208
-122.5205015,47.6247208
-94.9027002,29.383845
-94.9027002,29.383845
-94.7976958,29.3013479
-94.7976958,29.3013479
-100.9598709,35.5361559
-96.6694402,33.759271
-96.6088805,33.6356618
-96.6088805,33.6356618
-95.2621553,29.9988312
-95.1146533,29.7760599
-95.3698028,29.7604267
-116.4221616,36.4214066
-95.6160549,30.0971621
-95.3698028,29.7604267
-95.3698028,29.7604267
-95.3698028,29.7604267
-95.3698028,29.7604267
-95.3698028,29.7604267
-95.3698028,29.7604267
-95.3698028,29.7604267
-95.3698028,29.7604267
-95.3698028,29.7604267
-95.3698028,29.7604267
-95.3698028,29.7604267
-95.3698028,29.7604267
-95.3698028,29.7604267
-95.3698028,29.7604267
,
-95.3698028,29.7604267
-98.0866781,30.1902067
-96.1513627,32.3345888
-86.9311094,38.3914418
-94.1265562,30.080174
-94.1265562,30.080174
-94.1265562,30.080174
-99.3379764,30.0710434
-78.8783689,42.8864468
-101.8551665,33.5778631
-101.8551665,33.5778631
-101.8551665,33.5778631
-101.8551665,33.5778631
-101.8551665,33.5778631
-89.8495427,40.0111214
-97.1466695,31.549333
-97.1466695,31.549333
-97.1466695,31.549333
-95.7507815,30.2093794
-96.4688727,32.0954304
-97.6688843,27.7903032
-97.396381,27.8005828
-97.396381,27.8005828
-97.396381,27.8005828
-101.8312969,35.2219971
-101.8312969,35.2219971
-101.8312969,35.2219971
-94.9966005,30.4979813
-97.229298,32.9341893
-97.3307658,32.7554883
-97.3307658,32.7554883
-99.7331439,32.4487364
-97.7430608,30.267153
-97.7430608,30.267153
-97.7430608,30.267153
-97.7430608,30.267153
-97.7430608,30.267153
-97.7430608,30.267153
-97.7430608,30.267153
-94.1774297,30.6912029
-72.479037,41.8186802
-103.3587288,33.9538388
-111.8910474,40.7607793
-111.6585337,40.2338438
-111.7852106,39.9755101
-111.654923,40.114955
-111.9738304,41.223
-78.8894682,38.0684692
-79.0336374,38.0301356
-78.8894682,38.0684692
-79.0414324,38.134241
-79.0336374,38.0301356
-82.0990223,37.2778886
-77.6077865,37.3673217
-96.9944489,32.482361
-77.8863787,38.9929383
-77.3324425,37.5059332
-77.4360481,37.5407246
-79.8725386,36.6915262
-79.8725386,36.6915262
-71.617228,43.3124141
-71.617228,43.3124141
-71.617228,43.3124141
-71.617228,43.3124141
-80.1950507,36.6418034
-85.1091173,34.9159099
-69.9597664,41.6820897
-77.2872001,37.3043154
-88.2459087,42.4375897
21.0122287,52.2296756
-82.795995,36.7189846
-77.5466342,34.8993297
-81.9773482,36.7098335
-76.2874927,36.7682088
-76.2874927,36.7682088
-76.2874927,36.7682088
-76.3452218,37.0298687
-76.4730122,37.0870821
-76.4730122,37.0870821
-76.2858726,36.8507689
-77.4019267,37.2279279
-77.4360481,37.5407246
-77.4360481,37.5407246
-79.9414266,37.2709704
-70.8967155,42.51954
-75.977985,36.8529263
-75.977985,36.8529263
-75.977985,36.8529263
-75.977985,36.8529263
-78.1633341,39.1856597
-74.1996966,40.7934791
-119.1372338,46.2112458
-119.1372338,46.2112458
-4.4213988,36.7212737
-90.5787476,41.5094771
,
-119.2780771,47.1301417
-121.9836029,47.5480339
-122.3320708,47.6062095
-122.3126222,47.3223221
-122.3126222,47.3223221
-122.2170661,47.4828776
-122.3126222,47.3223221
-122.3320708,47.6062095
-122.3320708,47.6062095
-122.6269768,47.5650067
-122.552361,47.7312073
-122.6269768,47.5650067
-120.939249,47.1953976
-120.8217312,45.8206794
-118.1937395,33.7700504
-122.2928974,47.1853785
-122.2042824,47.0978795
-122.2928974,47.1853785
-96.4304093,43.1999944
-122.3773552,47.8106521
-122.2020794,47.9789848
-122.2020794,47.9789848
-117.4260466,47.6587802
-122.8231915,47.0342629
-118.3430209,46.0645809
-120.5058987,46.6020711
-88.019826,44.519159
-91.3929348,44.9369054
-91.3929348,44.9369054
-89.4012302,43.0730517
-91.4984941,44.811349
-91.4984941,44.811349
11.2558136,43.7695604
13.404954,52.5200066
-91.2395807,43.8013556
-97.1833475,33.1212321
-87.9064736,43.0389025
-87.9064736,43.0389025
-87.9064736,43.0389025
-87.9000856,43.1133444
-89.4120753,45.6366228
-92.3621369,45.3069062
-89.5287728,44.4355622
-87.7828523,42.7261309
-87.7828523,42.7261309
-88.1103639,42.6825181
-71.1286194,41.7695425
-89.7442906,43.4710944
-83.0092803,40.0521783
-88.4992659,43.1116731
-88.5426136,44.0247062
-77.9638869,39.4562099
-77.9638869,39.4562099
8.8949206,52.2964919
-80.3484217,39.3739761
-77.2794288,39.2387164
-77.8430506,39.3587115
-77.0718248,38.9284816
-79.9310512,32.7764749
-80.343418,39.5309169
-80.343418,39.5309169
-80.7431407,39.9203526
-121.87167,37.68306
-118.5400404,34.373361
-95.0957968,36.8736854
-82.2868078,37.7989878
-78.7686297,39.5031465
-79.8520818,41.4511353
-75.910629,40.3615027
-72.0823688,41.6306615
-96.7725352,32.9144584
-95.558406,29.5456375
-95.144318,43.1450748
-75.7918238,40.1983789
-80.8575993,39.6445214
-80.8575993,39.6445214
-81.5615135,39.2667418
-81.3226011,37.4909485
-1.61778,54.978252
-131.6461111,55.3422222
-77.4019267,37.2279279
-166.0719444,66.2566667
-164.8411111,62.5336111
-149.9002778,61.2180556
-149.4819444,61.3888889
-114.4667774,36.5679822
-151.8313889,59.7766667
-147.3494444,64.7511111
-147.7163889,64.8377778
-86.80249,33.5206608
-86.80249,33.5206608
-86.80249,33.5206608
-86.80249,33.5206608
-86.7522107,33.5009384
-86.9088808,33.4614965
-86.954437,33.4017766
-86.80249,33.5206608
-88.1752796,30.5476941
-121.9357925,37.9410341
-121.9357925,37.9410341
-77.5636015,39.1156615
-87.4938708,31.0237921
-87.0721918,31.1051779
-85.3904888,31.2232313
-85.3904888,31.2232313
-117.7237627,33.5291274
-86.5861037,34.7303688
-86.5861037,34.7303688
-87.836402,32.5176361
-84.5613355,39.3995008
-79.9414266,37.2709704
-85.484675,33.3090047
12.5409221,56.2863381
-86.80249,33.5206608
-88.3133487,31.6340496
-96.8291685,32.96179
-94.4846601,36.2675793
-94.1152041,36.4539625
-83.0146526,42.5144566
-77.9822193,39.1517713
-77.9822193,39.1517713
-77.9822193,39.1517713
-93.1540591,33.9209365
-92.1082037,35.6936734
-97.0096498,33.0230837
-92.4421011,35.0886963
-75.5138118,40.0362184
-86.8688899,35.9250637
-86.8688899,35.9250637
-87.3594528,36.5297706
-80.6770787,39.2367791
-94.0476882,33.425125
-94.0476882,33.425125
-89.9720327,35.9597942
-89.9189753,35.9272953
-90.1237623,29.9653233
-90.59,34.5291
-92.2895948,34.7464809
-94.3985475,35.3859242
-91.4826388,36.3158994
-98.4777734,29.4416337
-88.4381029,37.8136583
-111.8412502,33.3061605
-112.3412726,33.6619819
-111.9400054,33.4255104
-111.6660725,32.057499
-111.7573521,32.8795022
-122.2585399,37.8718992
-121.9131761,37.2456333
-120.5407599,38.2282509
-122.4151646,37.7711534
-124.0828396,40.8665166
-124.0828396,40.8665166
-124.0828396,40.8665166
-118.1634075,34.8641446
-119.0195452,35.4196799
-119.0195452,35.4196799
-118.5021527,34.2793576
-118.5021527,34.2793576
-118.5021527,34.2793576
-118.5021527,34.2793576
-118.5021527,34.2793576
-118.5021527,34.2793576
-118.5021527,34.2793576
-118.5021527,34.2793576
-118.5021527,34.2793576
-118.5021527,34.2793576
-118.2922461,33.7360619
-118.2922461,33.7360619
-118.2922461,33.7360619
-118.2922461,33.7360619
-118.2922461,33.7360619
-118.2922461,33.7360619
-118.2922461,33.7360619
-118.2922461,33.7360619
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.3812562,34.187044
-118.3812562,34.187044
-118.3812562,34.187044
-118.3812562,34.187044
-118.3812562,34.187044
-118.3812562,34.187044
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2436849,34.0522342
-118.2605574,34.0781593
-118.2605574,34.0781593
-118.2605574,34.0781593
-118.2605574,34.0781593
-118.2605574,34.0781593
-118.2605574,34.0781593
-118.2605574,34.0781593
-118.2605574,34.0781593
-118.0728424,33.8314045
-120.4829677,37.3021632
-120.4829677,37.3021632
-120.6265722,36.9860582
-94.5926184,39.0695079
-117.9992265,33.660297
-118.0372852,33.8169599
-117.6981075,33.4669721
-117.6981075,33.4669721
-121.1930041,38.8212889
-118.2851738,34.0632351
-74.0319677,40.7208574
-117.3961564,33.9533487
-117.3961564,33.9533487
-116.6741822,33.5552692
-116.9719684,33.7475203
-87.2575283,41.0750361
-121.302728,38.5890723
-117.2611527,34.0483474
-121.9420232,37.738757
-117.1130849,32.5839444
-117.1610838,32.715738
-122.4194155,37.7749295
8.8004529,46.331734
-122.4194155,37.7749295
-122.4194155,37.7749295
-74.5323795,39.4941665
-121.8863286,37.3382082
-121.8994016,36.9771729
-121.8994016,36.9771729
-122.3916754,40.5865396
,
-122.3861269,41.4226498
-122.2358302,40.1784886
-122.2358302,40.1784886
-122.9419708,40.7309778
-119.0442687,35.9624529
-119.0442687,35.9624529
-89.0658963,38.6197704
-118.9070887,34.1805403
-119.1951074,34.1477829
-76.1841226,39.9831559
-87.6416419,41.775305
-104.990251,39.7392358
-104.8560902,39.3722121
-104.8213634,38.8338816
11.2558136,43.7695604
-105.8979465,39.6800375
-105.084423,40.5852602
-104.6091409,38.2544472
-106.0383518,39.4816537
-74.1854209,40.8067546
-72.6850932,41.7637111
-72.8633635,41.6757457
-72.7017741,41.9915062
-72.7017741,41.9915062
-72.6596244,41.7063537
-73.4081575,41.117744
-73.064036,41.2306979
-72.7673198,41.3275971
-72.9469711,41.2705484
-77.9447102,34.2257255
-77.9447102,34.2257255
-80.1300455,25.790654
-80.1300455,25.790654
-80.1917902,25.7616798
-81.655651,30.3321838
-81.655651,30.3321838
-81.655651,30.3321838
-81.655651,30.3321838
-81.655651,30.3321838
-81.655651,30.3321838
-82.4571776,27.950575
-87.8951786,43.0607697
-82.2420317,27.9462615
-82.3064808,27.9797439
30.3350986,59.9342802
30.3350986,59.9342802
-81.5859099,27.9014133
-81.7328567,28.0222435
-81.7328567,28.0222435
-80.0905465,26.5317866
-80.0728201,26.4614625
-80.2767327,26.6514503
-81.3792365,28.5383355
-81.3792365,28.5383355
-88.7319979,37.1511655
-81.0228331,29.2108147
-80.9269984,29.0258191
-87.2169149,30.421309
-87.2169149,30.421309
-80.2133808,26.1403635
-80.1439343,26.052311
-80.2083806,26.1664736
-82.1400923,29.1871986
-82.0204688,29.0075671
-82.4442629,27.1192213
-87.6416419,41.775305
-81.269453,28.8028612
-81.2081203,28.669997
-81.269453,28.8028612
-81.9495331,26.5628537
-81.3124341,29.9012437
-81.6375819,29.6485801
-85.6602058,30.1588129
-80.3256056,27.4467056
-80.3582261,27.2730492
-94.1632404,45.5579451
-73.9660299,40.7524048
,
-82.7195451,28.2716755
-82.6392899,30.1896756
-82.6392899,30.1896756
-87.1610807,30.5993603
-87.1706449,30.363578
-82.0422998,27.0429865
-83.3523709,30.5940965
-83.3523709,30.5940965
-83.5821063,30.1115662
-81.4625919,30.6696818
-88.7319979,37.1511655
-86.4957833,30.3935337
-82.4752757,28.5578826
-85.646044,30.9874036
-82.0453664,26.9297836
-82.0906448,26.9761707
-81.2078699,29.5844524
-81.7948103,26.1420358
-83.3546098,32.3868278
-78.8894682,38.0684692
-81.6898261,30.7999563
-96.8899636,32.9756415
-96.8899636,32.9756415
-85.2569,34.9489645
-85.1091173,34.9159099
-85.2569,34.9489645
-85.0427257,34.8406339
-90.704279,35.8422967
-90.704279,35.8422967
-84.5499327,33.952602
-83.7888387,31.1799407
-82.5723193,27.5214269
-77.748882,39.4575994
-83.7823938,31.9635074
-84.170196,33.8081608
-84.2963123,33.7748275
-73.7562317,42.6525793
-73.7562317,42.6525793
,
-76.93776,38.9896967
-84.4393724,33.6795531
-74.7249281,40.294186
-82.3248262,29.6516344
-83.106818,34.4359361
-83.5821063,30.1115662
-83.5821063,30.1115662
-83.7612839,34.096496
-90.3959255,31.8604382
-100.8903099,35.3352558
-83.2784851,30.8327022
-83.9843953,34.5261465
-81.5386842,28.3936186
-118.61481,34.2506356
-82.9987942,39.9611755
-96.7969879,32.7766642
-84.6151965,31.7562765
-82.0105148,33.4734978
-82.0105148,33.4734978
-84.0176904,33.6676103
-84.0176904,33.6676103
-119.2844621,46.2856907
-84.2326876,32.0723861
-83.9787808,30.8365815
-82.3540178,31.2135511
-84.9702228,34.7698021
-84.9702228,34.7698021
-84.9702228,34.7698021
-84.9702228,34.7698021
-155.0884869,19.7070942
-158.0091667,21.3866667
-157.8583333,21.3069444
-156.5045315,20.9297229
-91.5682015,43.084702
-81.6745517,36.216795
-94.4155068,39.0911161
-95.327774,42.1955423
-91.1565357,40.8250386
-107.2902839,43.0759678
-73.9625033,41.3918372
-84.913052,39.8208853
-92.6493595,41.2916728
-92.6493595,41.2916728
-93.7121656,41.6266555
-95.8608333,41.2619444
-95.8608333,41.2619444
-95.8608333,41.2619444
-92.715199,42.1877647
-96.4003069,42.4999942
-116.8668585,48.5879853
-116.909365,48.1807415
-112.0339645,43.4916514
-116.5634624,43.5407172
-116.2551395,46.479347
-112.1137716,34.7489107
-112.1137716,34.7489107
-79.4694767,35.1954345
-114.4608711,42.5629668
-114.6758916,42.335252
-71.0022705,42.2528772
-90.1567944,42.0944671
-88.2072697,40.1105875
-88.2433829,40.1164204
-88.2433829,40.1164204
-88.1558785,40.3083672
-87.6876969,42.0450722
-87.8539425,41.6303103
-87.7936685,41.8505874
-87.6355995,41.506146
-87.6297982,41.8781136
-87.6297982,41.8781136
-87.6297982,41.8781136
-87.6297982,41.8781136
-87.6297982,41.8781136
-87.6297982,41.8781136
-87.6297982,41.8781136
-87.6297982,41.8781136
-87.6297982,41.8781136
-87.6297982,41.8781136
-87.6297982,41.8781136
-87.6297982,41.8781136
-87.6297982,41.8781136
-89.0859189,40.0967053
-88.1535352,41.7508391
-88.1535352,41.7508391
-88.1535352,41.7508391
-96.8291685,32.96179
-88.2039607,41.8847507
,
-77.0510857,38.3312379
-89.3350888,37.7644952
16.3738189,48.2081743
-88.2825668,42.0354084
-88.2825668,42.0354084
0.4690888,51.7343313
5.36978,43.296482
-122.2403966,47.2031566
-121.8232958,38.4454641
-121.8232958,38.4454641
-80.7014662,41.1539465
-89.953157,38.8114364
-90.0628834,38.8294924
-108.1609536,45.959962
-88.7319979,37.1511655
-88.2942493,42.1655801
-88.2942493,42.1655801
-88.3161965,42.2411344
-88.4281415,42.1680796
-86.5263857,39.165325
-90.2159496,38.1661647
-81.655651,30.3321838
-89.2361935,38.0114393
-89.6187089,38.0164398
-90.8129118,43.9441328
-72.5815724,42.1072647
-72.5815724,42.1072647
-90.1506465,38.624514
-73.5831835,40.6576022
-89.4592609,40.6128161
-89.640658,40.5675388
-101.8144042,41.278454
-73.2612615,41.1408363
-89.0939952,42.2711311
-84.2963123,33.7748275
-85.1393513,41.079273
-85.1393513,41.079273
-86.7816016,36.1626638
-85.7677438,38.5417282
-85.3863599,40.1933767
-85.3863599,40.1933767
-85.3863599,40.1933767
-85.1410748,39.6411589
-87.1658458,39.0347666
-88.0125865,42.9614039
-87.2550353,41.5322592
-71.3161718,42.6334247
-86.8950297,41.7075394
-86.8744516,40.0411536
-79.8725386,36.6915262
-80.8100724,35.5848596
-86.7677663,37.9514447
-85.5800022,42.2011538
-77.0861753,38.707982
-121.9885719,37.5482697
-95.1216356,39.5630521
-96.7541973,37.3128024
-121.8846806,38.0279762
-96.9425139,38.671119
-96.8313978,39.0286093
-94.6169012,38.966673
-95.4572034,37.6792135
-73.962537,40.6912807
-97.9297743,38.0608445
-97.9297743,38.0608445
-97.9297743,38.0608445
-98.0836679,38.1472334
-97.330053,37.6871761
-97.330053,37.6871761
-97.330053,37.6871761
-97.330053,37.6871761
-97.330053,37.6871761
-97.330053,37.6871761
-97.330053,37.6871761
-97.330053,37.6871761
-74.2765366,40.8398218
-79.3317105,42.4400576
-94.5785667,39.0997265
-94.5785667,39.0997265
-71.1286194,41.7695425
-71.1286194,41.7695425
-121.9999606,37.8215929
-121.9999606,37.8215929
-71.3128285,41.4901024
-84.8732835,38.2009055
21.0122287,52.2296756
-85.8649408,37.7030646
-83.1957118,36.8629065
-85.7584557,38.2526647
-85.7584557,38.2526647
-85.7584557,38.2526647
-85.7584557,38.2526647
-85.7584557,38.2526647
-83.8601827,33.5967815
-78.8783689,42.8864468
-77.4360481,37.5407246
-83.1932284,37.24954
-82.5187629,37.4792672
-89.3762278,42.6183424
-83.4326841,38.1839705
-78.4531994,38.0086043
-76.7074571,37.2707022
-90.9723583,30.3058611
-93.7501789,32.5251516
-93.7501789,32.5251516
-93.7501789,32.5251516
-93.8296541,32.3333667
-76.8983059,38.7651145
-92.637927,32.5232053
-92.637927,32.5232053
-92.637927,32.5232053
-92.637927,32.5232053
-90.0715323,29.9510658
-92.1476353,32.5184775
-92.1476353,32.5184775
-84.9510542,34.502587
-92.8139861,30.5457071
-86.8688899,35.9250637
-121.129656,37.4716001
-90.4414762,30.4388041
-90.7139785,29.3888318
-92.4056985,32.7734728
-91.2537198,30.3943588
-71.2856082,41.9445441
-70.6619888,42.6159285
-70.6619888,42.6159285
-71.0772796,42.7762015
-70.9286609,42.5278731
-72.6348118,42.4398101
-72.2005059,42.1225482
-72.6162009,42.2042586
-72.5815724,42.1072647
-72.5815724,42.1072647
-86.1274888,40.0428151
-72.5170028,42.3709104
-71.5899054,42.5611947
-71.3672838,42.5998139
-71.2092214,42.3370413
-70.9410356,42.2180724
-70.6672621,41.9584457
-70.9161551,42.1306563
-71.0588801,42.3600825
-71.0588801,42.3600825
-71.0588801,42.3600825
-72.4483907,44.1608357
-71.998133,42.5750883
-72.9726065,43.6106237
-71.7128471,42.2959267
-95.1182645,29.5377315
-72.0439529,42.6871009
-76.8294213,39.4695489
-85.8477523,34.6809168
-122.2711137,37.8043637
-77.026088,38.9906657
-77.026088,38.9906657
-77.026088,38.9906657
-76.93776,38.9896967
-76.8620327,38.9685112
-76.9240422,38.8485264
-76.9240422,38.8485264
-76.8966397,38.9340002
-75.1111938,39.9279293
-76.9897278,38.8033178
-76.9908093,38.9637218
,
-77.7447161,39.6928728
-75.5993692,38.3606736
-76.6246886,39.1626084
-76.6121893,39.2903848
-76.6121893,39.2903848
-76.6121893,39.2903848
-76.6121893,39.2903848
-76.6121893,39.2903848
-76.6121893,39.2903848
-76.6121893,39.2903848
-76.6121893,39.2903848
-76.6121893,39.2903848
-76.6121893,39.2903848
-80.1149411,42.1585823
-122.6764816,45.5230622
-81.8418006,41.2381096
-74.2520875,42.3073065
-82.0105148,33.4734978
-122.3585019,40.6098147
-70.4428286,43.5009176
