"STATE","FDID","INC_NO","INC_TYPE","OTH_DEATH","FF_DEATH","total","year","region"
"AR","72009","0000371",111,1,0,1,"2014","south"
"AR","72600","217",111,1,0,1,"2014","south"
"AR","72600","6394",111,1,0,1,"2014","south"
"AZ","04171","0001075",111,1,0,1,"2014","west"
"AZ","08123","-038402",111,1,0,1,"2014","west"
"AZ","08192","4056513",111,1,0,1,"2014","west"
"AZ","11123","0020242",111,1,0,1,"2014","west"
"AZ","12062","0000275",111,1,0,1,"2014","west"
"CA","01075","0014105",100,1,0,1,"2014","west"
"CA","04010","3217",111,1,0,1,"2014","west"
"CA","04030","5249",121,1,0,1,"2014","west"
"CA","05060","165",111,1,0,1,"2014","west"
"CA","07035","0007801",111,1,0,1,"2014","west"
"CA","09012","0005234",111,2,0,2,"2014","west"
"CA","10030","4020346",111,1,0,1,"2014","west"
"CA","10045","1401763",111,1,0,1,"2014","west"
"CA","12045","0001469",111,2,0,2,"2014","west"
"CA","13020","2505",111,2,0,2,"2014","west"
"CA","15010","1438382",111,1,0,1,"2014","west"
"CA","15010","1441162",111,1,0,1,"2014","west"
"CA","16015","0000408",111,1,0,1,"2014","west"
"CA","17005","0105017",111,1,0,1,"2014","west"
"CA","19040","30495",111,1,0,1,"2014","west"
"CA","19105","161",111,1,0,1,"2014","west"
"CA","19105","173",111,1,0,1,"2014","west"
"CA","19105","167",111,1,0,1,"2014","west"
"CA","19105","1436",111,1,0,1,"2014","west"
"CA","19105","517",111,2,0,2,"2014","west"
"CA","19105","803",111,1,0,1,"2014","west"
"CA","19105","1347",111,1,0,1,"2014","west"
"CA","19105","996",111,1,0,1,"2014","west"
"CA","19105","460",111,1,0,1,"2014","west"
"CA","19105","909",111,1,0,1,"2014","west"
"CA","19105","1373",100,2,0,2,"2014","west"
"CA","19105","65",123,1,0,1,"2014","west"
"CA","19110","0117939",111,1,0,1,"2014","west"
"CA","19110","0169490",111,1,0,1,"2014","west"
"CA","19145","0003991",111,1,0,1,"2014","west"
"CA","23075","1401525",111,1,0,1,"2014","west"
"CA","24030","0002233",111,2,0,2,"2014","west"
"CA","30065","0002312",111,2,0,2,"2014","west"
"CA","31125","29316",111,1,0,1,"2014","west"
"CA","33040","1410342",111,1,0,1,"2014","west"
"CA","33060","88407",111,1,0,1,"2014","west"
"CA","33090","97",111,1,0,1,"2014","west"
"CA","33090","85050",121,2,0,2,"2014","west"
"CA","34090","0082511",111,1,0,1,"2014","west"
"CA","37075","0002515",111,2,0,2,"2014","west"
"CA","37140","0012919",111,1,0,1,"2014","west"
"CA","38005","0001219",111,1,0,1,"2014","west"
"CA","38005","0003634",111,2,0,2,"2014","west"
"CA","39065","4012173",111,1,0,1,"2014","west"
"CA","42015","0002156",121,1,0,1,"2014","west"
"CA","43060","0000194",111,2,0,2,"2014","west"
"CA","43105","0003009",121,1,0,1,"2014","west"
"CA","45055","4339",111,1,0,1,"2014","west"
"CA","49145","0019426",111,2,0,2,"2014","west"
"CA","52030","10573",121,1,0,1,"2014","west"
"CO","00145","0007635",111,1,0,1,"2014","west"
"CO","00175","0004020",111,1,0,1,"2014","west"
"CO","00190","0008377",111,1,0,1,"2014","west"
"CO","00505","41296",111,1,0,1,"2014","west"
"CO","01315","0010536",111,1,0,1,"2014","west"
"CO","01601","0117185",111,1,0,1,"2014","west"
"CO","01601","0123411",111,1,0,1,"2014","west"
"CO","05942","310",111,1,0,1,"2014","west"
"CO","05981","151",111,1,0,1,"2014","west"
"CO","06945","0000641",111,2,0,2,"2014","west"
"CT","02040","0002118",111,2,0,2,"2014","northeast"
"CT","02115","0001615",111,4,0,4,"2014","northeast"
"CT","02140","0028007",111,2,0,2,"2014","northeast"
"CT","02161","1406121",111,1,0,1,"2014","northeast"
"CT","02230","0000978",111,1,0,1,"2014","northeast"
"CT","04151","0000196",111,1,0,1,"2014","northeast"
"CT","05020","0010730",111,1,0,1,"2014","northeast"
"CT","05070","0001653",111,2,0,2,"2014","northeast"
"CT","06100","0000536",100,1,0,1,"2014","northeast"
"CT","06180","0002931",111,1,0,1,"2014","northeast"
"CT","06180","0003381",111,1,0,1,"2014","northeast"
"CT","06250","0001232",111,3,0,3,"2014","northeast"
"DE","20009","0040088",111,1,0,1,"2014","south"
"DE","20009","0077812",111,1,0,1,"2014","south"
"DE","20013","0079210",111,1,0,1,"2014","south"
"DE","30043","0430116",111,1,0,1,"2014","south"
"DE","40082","0030333",111,1,0,1,"2014","south"
"FL","01042","1434846",113,1,0,1,"2014","south"
"FL","02072","58487",111,4,0,4,"2014","south"
"FL","02072","125759",111,1,0,1,"2014","south"
"FL","02072","126693",111,1,0,1,"2014","south"
"FL","03051","0006527",111,1,0,1,"2014","south"
"FL","03051","0011320",121,1,0,1,"2014","south"
"FL","03051","0022177",111,1,0,1,"2014","south"
"FL","03051","0058709",111,2,0,2,"2014","south"
"FL","03051","0060412",111,1,0,1,"2014","south"
"FL","03051","0091431",111,1,0,1,"2014","south"
"FL","04042","4105918",121,1,0,1,"2014","south"
"FL","04062","4069879",111,1,0,1,"2014","south"
"FL","04062","4098456",111,1,0,1,"2014","south"
"FL","04072","4105796",111,1,0,1,"2014","south"
"FL","05102","1464983",111,1,0,1,"2014","south"
"FL","07212","0003504",111,1,0,1,"2014","south"
"FL","07212","0055420",111,1,0,1,"2014","south"
"FL","07252","4021373",111,2,0,2,"2014","south"
"FL","07252","0090804",112,1,0,1,"2014","south"
"FL","07252","0114581",111,1,0,1,"2014","south"
"FL","08022","1130001",131,1,0,1,"2014","south"
"FL","08062","0400225",111,1,0,1,"2014","south"
"FL","08182","0400225",111,1,0,1,"2014","south"
"FL","08182","3100003",111,1,0,1,"2014","south"
"FL","09023","0007933",111,1,0,1,"2014","south"
"FL","10052","1012002",100,1,0,1,"2014","south"
"FL","10062","1106502",111,1,0,1,"2014","south"
"FL","10092","0002657",111,1,0,1,"2014","south"
"FL","10162","1106502",111,1,0,1,"2014","south"
"FL","10192","1412732",111,1,0,1,"2014","south"
"FL","11022","P403254",111,1,0,1,"2014","south"
"FL","12251","0002575",111,1,0,1,"2014","south"
"FL","12251","0008655",121,1,0,1,"2014","south"
"FL","12251","0013031",111,1,0,1,"2014","south"
"FL","14162","0038808",111,1,0,1,"2014","south"
"FL","16072","4023237",111,1,0,1,"2014","south"
"FL","17022","0000409",111,1,0,1,"2014","south"
"FL","17022","0035181",111,1,0,1,"2014","south"
"FL","17032","0000254",111,2,0,2,"2014","south"
"FL","18052","0094357",111,1,0,1,"2014","south"
"FL","19011","0000003",111,1,0,1,"2014","south"
"FL","19072","4899",111,1,0,1,"2014","south"
"FL","19072","11173",111,1,0,1,"2014","south"
"FL","20012","1337",111,1,0,1,"2014","south"
"FL","20151","0011318",111,1,0,1,"2014","south"
"FL","20151","0033050",111,1,0,1,"2014","south"
"FL","20151","0035065",111,1,0,1,"2014","south"
"FL","22031","0001040",111,2,0,2,"2014","south"
"FL","23012","0000677",121,1,0,1,"2014","south"
"FL","23181","1400694",122,1,0,1,"2014","south"
"FL","23181","11676",111,1,0,1,"2014","south"
"FL","25022","5473",111,4,0,4,"2014","south"
"FL","25042","1708",111,4,0,4,"2014","south"
"FL","28042","0022019",111,1,0,1,"2014","south"
"FL","28042","0022943",111,1,0,1,"2014","south"
"FL","28042","0050293",111,1,0,1,"2014","south"
"FL","33011","1110",121,1,0,1,"2014","south"
"FL","41011","0145947",111,1,0,1,"2014","south"
"FL","41022","1479734",111,1,0,1,"2014","south"
"FL","41022","1489554",111,1,0,1,"2014","south"
"FL","41022","4116463",111,1,0,1,"2014","south"
"FL","43032","01578",111,1,0,1,"2014","south"
"FL","43032","04700",111,1,0,1,"2014","south"
"FL","43042","0001578",111,1,0,1,"2014","south"
"FL","47000","0000380",111,1,0,1,"2014","south"
"FL","48032","1414863",111,1,0,1,"2014","south"
"FL","48032","1418375",111,1,0,1,"2014","south"
"FL","60041","0027620",111,1,0,1,"2014","south"
"FL","61091","0011199",111,1,0,1,"2014","south"
"FL","64012","0007579",100,1,0,1,"2014","south"
"GA","00801","0003206",111,1,0,1,"2014","south"
"GA","00801","0006436",111,1,0,1,"2014","south"
"GA","01003","0321466",111,3,0,3,"2014","south"
"GA","01101","143280",111,1,0,1,"2014","south"
"GA","02201","0005762",111,1,0,1,"2014","south"
"GA","02303","0000407",121,1,0,1,"2014","south"
"GA","02509","1400524",111,2,0,2,"2014","south"
"GA","03001","2014002",111,1,0,1,"2014","south"
"GA","03301","0011265",111,1,0,1,"2014","south"
"GA","03301","0045111",111,1,0,1,"2014","south"
"GA","03301","0045395",111,1,0,1,"2014","south"
"GA","03301","0048361",111,1,0,1,"2014","south"
"GA","03301","0052380",111,1,0,1,"2014","south"
"GA","04302","0000168",111,1,0,1,"2014","south"
"GA","04405","0007314",111,1,0,1,"2014","south"
"GA","04405","0007315",111,1,0,1,"2014","south"
"GA","04405","0103074",111,3,0,3,"2014","south"
"GA","04701","0000216",111,1,0,1,"2014","south"
"GA","04701","0000670",111,1,0,1,"2014","south"
"GA","05201","0000299",121,1,0,1,"2014","south"
"GA","05601","0002336",111,3,0,3,"2014","south"
"GA","05601","0007834",111,2,0,2,"2014","south"
"GA","06001","1455376",111,3,0,3,"2014","south"
"GA","06002","0012820",111,1,0,1,"2014","south"
"GA","06003","0003267",111,1,0,1,"2014","south"
"GA","06701","1402331",111,1,0,1,"2014","south"
"GA","06701","1419688",111,1,0,1,"2014","south"
"GA","06701","1429277",111,1,0,1,"2014","south"
"GA","06701","1453991",111,1,0,1,"2014","south"
"GA","08002","5",111,1,0,1,"2014","south"
"GA","08204","2014004",111,1,0,1,"2014","south"
"GA","08701","0000801",111,1,0,1,"2014","south"
"GA","08701","0002701",111,2,0,2,"2014","south"
"GA","10201","1401373",111,1,0,1,"2014","south"
"GA","10601","0000557",121,2,0,2,"2014","south"
"GA","10601","0004554",111,1,0,1,"2014","south"
"GA","10601","0022990",111,1,0,1,"2014","south"
"GA","10706","05834",111,1,0,1,"2014","south"
"GA","11801","0001403",121,2,0,2,"2014","south"
"GA","12001","0001373",111,1,0,1,"2014","south"
"GA","12102","0003883",123,1,0,1,"2014","south"
"GA","12102","0005403",111,1,0,1,"2014","south"
"GA","12102","0009191",111,1,0,1,"2014","south"
"GA","13601","0000363",111,1,0,1,"2014","south"
"GA","14601","0006177",111,1,0,1,"2014","south"
"GA","14601","0007131",111,1,0,1,"2014","south"
"HI","51000","0023983",111,1,0,1,"2014","west"
"HI","52000","0005067",111,1,0,1,"2014","west"
"IA","09005","201412",111,1,0,1,"2014","midwest"
"IA","17003","0003602",111,2,0,2,"2014","midwest"
"IA","19003","031",111,1,0,1,"2014","midwest"
"IA","30006","0000072",111,1,0,1,"2014","midwest"
"IA","36006","0000006",111,1,0,1,"2014","midwest"
"IA","44008","1403145",111,2,0,2,"2014","midwest"
"IA","49001","0000012",111,1,0,1,"2014","midwest"
"IA","57012","0000136",111,1,0,1,"2014","midwest"
"IA","62006","14-64",111,1,0,1,"2014","midwest"
"IA","74005","0070714",111,2,0,2,"2014","midwest"
"IA","77008","0014928",100,1,0,1,"2014","midwest"
"IA","78004","0002957",111,1,0,1,"2014","midwest"
"IA","91005","0001869",111,1,0,1,"2014","midwest"
"IA","92006","14-2690",111,1,0,1,"2014","midwest"
"ID","05328","14F0007",111,1,0,1,"2014","west"
"ID","21301","0000007",111,1,0,1,"2014","west"
"ID","21341","0014010",111,1,0,1,"2014","west"
"ID","55234","0000242",111,1,0,1,"2014","west"
"ID","55234","0002377",111,1,0,1,"2014","west"
"ID","83101","1403004",122,2,0,2,"2014","west"
"IL","AA211","0001044",111,2,0,2,"2014","midwest"
"IL","AA211","0002130",111,3,0,3,"2014","midwest"
"IL","AB144","1412311",111,1,0,1,"2014","midwest"
"IL","BC124","0201406",111,1,0,1,"2014","midwest"
"IL","CC132","0000045",121,1,0,1,"2014","midwest"
"IL","CC132","0000154",111,1,0,1,"2014","midwest"
"IL","CD224","0000011",111,1,0,1,"2014","midwest"
"IL","CD334","004-014",111,1,0,1,"2014","midwest"
"IL","CN262","01324",111,1,0,1,"2014","midwest"
"IL","CN282","0004839",140,1,0,1,"2014","midwest"
"IL","CN492","0001094",100,1,0,1,"2014","midwest"
"IL","CS111","0000914",111,2,0,2,"2014","midwest"
"IL","CS111","0001273",111,3,0,3,"2014","midwest"
"IL","CS182","0000612",111,1,0,1,"2014","midwest"
"IL","CS201","0000747",111,1,0,1,"2014","midwest"
"IL","CS201","0002317",111,1,0,1,"2014","midwest"
"IL","CS252","0003110",111,1,0,1,"2014","midwest"
"IL","CS321","0004873",111,1,0,1,"2014","midwest"
"IL","CS732","01747",111,1,0,1,"2014","midwest"
"IL","CS883","1400935",111,1,0,1,"2014","midwest"
"IL","CS931","0050848",111,1,0,1,"2014","midwest"
"IL","CS931","0086404",111,1,0,1,"2014","midwest"
"IL","CS931","0099435",111,1,0,1,"2014","midwest"
"IL","CS931","0115644",111,1,0,1,"2014","midwest"
"IL","CS931","0126498",111,1,0,1,"2014","midwest"
"IL","CS931","0157344",111,1,0,1,"2014","midwest"
"IL","CS931","0362251",111,1,0,1,"2014","midwest"
"IL","CS931","0526690",111,1,0,1,"2014","midwest"
"IL","CS931","0593775",111,4,0,4,"2014","midwest"
"IL","CS931","0654140",111,2,0,2,"2014","midwest"
"IL","CS931","0691650",111,2,0,2,"2014","midwest"
"IL","CS931","0729645",111,1,0,1,"2014","midwest"
"IL","CS931","0746204",111,1,0,1,"2014","midwest"
"IL","CS931","0822450",100,1,0,1,"2014","midwest"
"IL","CS931","0828179",100,1,0,1,"2014","midwest"
"IL","DB123","0000004",111,1,0,1,"2014","midwest"
"IL","DD132","0003023",111,1,0,1,"2014","midwest"
"IL","DD182","0002376",111,1,0,1,"2014","midwest"
"IL","DD264","0000999",111,1,0,1,"2014","midwest"
"IL","EA172","0000430",111,1,0,1,"2014","midwest"
"IL","GA133","0000005",111,1,0,1,"2014","midwest"
"IL","GB123","0140075",121,1,0,1,"2014","midwest"
"IL","HB113","14-0265",111,1,0,1,"2014","midwest"
"IL","JA164","2014006",111,1,0,1,"2014","midwest"
"IL","JB123","2014034",111,1,0,1,"2014","midwest"
"IL","JC148","0000132",111,2,0,2,"2014","midwest"
"IL","JC148","0000798",111,2,0,2,"2014","midwest"
"IL","KA322","0000090",111,1,0,1,"2014","midwest"
"IL","LA253","0002684",111,1,0,1,"2014","midwest"
"IL","LB331","0000026",111,1,0,1,"2014","midwest"
"IL","MA111","4008581",111,1,0,1,"2014","midwest"
"IL","MA144","0011194",111,1,0,1,"2014","midwest"
"IL","MA164","0000145",111,1,0,1,"2014","midwest"
"IL","MH133","0000372",100,1,0,1,"2014","midwest"
"IL","MJ282","0000820",111,1,0,1,"2014","midwest"
"IL","MK141","0009335",111,1,0,1,"2014","midwest"
"IL","MK273","0000038",121,1,0,1,"2014","midwest"
"IL","MK304","014-018",111,1,0,1,"2014","midwest"
"IL","MR182","0000128",111,1,0,1,"2014","midwest"
"IL","PA144","0004569",111,1,0,1,"2014","midwest"
"IL","PA204","0000220",111,1,0,1,"2014","midwest"
"IL","PA204","0000586",111,1,0,1,"2014","midwest"
"IL","PD143","1411295",111,1,0,1,"2014","midwest"
"IL","RB142","0000019",111,1,0,1,"2014","midwest"
"IL","SA122","0000093",111,1,0,1,"2014","midwest"
"IL","SB111","0005324",111,1,0,1,"2014","midwest"
"IL","SB111","0016145",111,1,0,1,"2014","midwest"
"IL","SB244","0106",111,1,0,1,"2014","midwest"
"IL","SG114","0000007",121,1,0,1,"2014","midwest"
"IL","VA161","0000808",111,1,0,1,"2014","midwest"
"IL","WE138","0014024",111,1,0,1,"2014","midwest"
"IL","WF192","0000170",111,1,0,1,"2014","midwest"
"IL","WG204","0001584",111,2,0,2,"2014","midwest"
"IL","WH224","0014-22",111,1,0,1,"2014","midwest"
"IL","WJ111","0004103",111,1,0,1,"2014","midwest"
"IN","20004","0000725",111,1,0,1,"2014","midwest"
"IN","29003","0001389",111,2,0,2,"2014","midwest"
"IN","36011","0000367",121,1,0,1,"2014","midwest"
"IN","45006","0000214",111,1,0,1,"2014","midwest"
"IN","85007","2014072",111,1,0,1,"2014","midwest"
"KS","BU201","0000465",111,1,0,1,"2014","midwest"
"KS","BU308","0000334",111,1,0,1,"2014","midwest"
"KS","DK308","0000001",111,1,0,1,"2014","midwest"
"KS","EW305","0000034",111,1,0,1,"2014","midwest"
"KS","FI101","101",100,1,0,1,"2014","midwest"
"KS","FI101","421",111,3,0,3,"2014","midwest"
"KS","JO102","0110053",111,1,0,1,"2014","midwest"
"KS","JO102","2510018",111,1,0,1,"2014","midwest"
"KS","LV101","0001142",111,1,0,1,"2014","midwest"
"KS","LY101","0001118",111,1,0,1,"2014","midwest"
"KS","MS201","0000005",112,1,0,1,"2014","midwest"
"KS","RN101","0004311",111,1,0,1,"2014","midwest"
"KS","SA101","0000963",111,1,0,1,"2014","midwest"
"KS","SG111","0002951",111,1,0,1,"2014","midwest"
"KS","SG111","0014345",111,1,0,1,"2014","midwest"
"KS","SG111","0061182",111,1,0,1,"2014","midwest"
"KS","SG111","0064454",111,1,0,1,"2014","midwest"
"KS","SG111","0064793",111,1,0,1,"2014","midwest"
"KS","SG402","0007662",111,1,0,1,"2014","midwest"
"KS","SN101","10220",121,1,0,1,"2014","midwest"
"KS","SN101","17472",111,1,0,1,"2014","midwest"
"KS","SW101","0000711",111,1,0,1,"2014","midwest"
"KS","WY101","4014279",111,1,0,1,"2014","midwest"
"KY","02003","2014056",112,1,0,1,"2014","south"
"KY","07023","1400073",111,1,0,1,"2014","south"
"KY","15067","0000091",112,1,0,1,"2014","south"
"KY","19085","0000246",111,1,0,1,"2014","south"
"KY","34155","0101099",111,1,0,1,"2014","south"
"KY","34155","0104578",111,1,0,1,"2014","south"
"KY","39177","0000012",121,1,0,1,"2014","south"
"KY","42190","2014085",111,1,0,1,"2014","south"
"KY","44199","1400079",111,1,0,1,"2014","south"
"KY","49981","1020337",111,2,0,2,"2014","south"
"KY","54265","2014054",111,1,0,1,"2014","south"
"KY","56290","0024281",111,1,0,1,"2014","south"
"KY","56290","0030900",111,1,0,1,"2014","south"
"KY","58307","0140134",112,1,0,1,"2014","south"
"KY","58631","0000056",111,1,0,1,"2014","south"
"KY","59313","0010883",111,1,0,1,"2014","south"
"KY","62336","1400069",111,1,0,1,"2014","south"
"KY","63344","2014122",111,1,0,1,"2014","south"
"KY","78393","14013",121,2,0,2,"2014","south"
"KY","78902","0012414",112,1,0,1,"2014","south"
"KY","80410","0000098",100,3,0,3,"2014","south"
"KY","84446","0140128",111,1,0,1,"2014","south"
"KY","84446","389",111,1,0,1,"2014","south"
"KY","91475","2014016",111,1,0,1,"2014","south"
"KY","93481","0130323",111,1,0,1,"2014","south"
"KY","B0568","0009324",111,1,0,1,"2014","south"
"KY","B4592","0000052",111,1,0,1,"2014","south"
"KY","B7811","0000167",120,1,0,1,"2014","south"
"LA","02010","0000474",111,1,0,1,"2014","south"
"LA","02015","0902014",121,1,0,1,"2014","south"
"LA","05025","0000022",111,2,0,2,"2014","south"
"LA","09045","1400159",121,2,0,2,"2014","south"
"LA","09063","1400044",121,2,0,2,"2014","south"
"LA","09070","1400378",111,1,0,1,"2014","south"
"LA","10012","0000104",111,1,0,1,"2014","south"
"LA","13015","1402071",111,1,0,1,"2014","south"
"LA","14010","2014119",111,1,0,1,"2014","south"
"LA","16030","0000104",111,1,0,1,"2014","south"
"LA","17005","0001769",111,1,0,1,"2014","south"
"LA","17005","0016216",111,1,0,1,"2014","south"
"LA","17005","0016703",111,1,0,1,"2014","south"
"LA","17005","0026137",111,1,0,1,"2014","south"
"LA","17005","0028662",111,1,0,1,"2014","south"
"LA","17005","0030588",111,1,0,1,"2014","south"
"LA","17030","0000261",111,1,0,1,"2014","south"
"LA","25015","0000073",121,1,0,1,"2014","south"
"LA","26001","0011903",111,3,0,3,"2014","south"
"LA","28020","0432986",111,1,0,1,"2014","south"
"LA","29065","2014268",111,2,0,2,"2014","south"
"LA","35005","140038",121,2,0,2,"2014","south"
"LA","36001","0005877",111,1,0,1,"2014","south"
"LA","36001","0030059",111,5,0,5,"2014","south"
"LA","36001","0032355",111,1,0,1,"2014","south"
"LA","37010","0003791",121,1,0,1,"2014","south"
"LA","39030","0030001",121,1,0,1,"2014","south"
"LA","46025","0000017",111,1,0,1,"2014","south"
"LA","50005","0000003",111,1,0,1,"2014","south"
"LA","53005","4001119",111,1,0,1,"2014","south"
"LA","53025","0000216",111,1,0,1,"2014","south"
"LA","55070","0000475",111,2,0,2,"2014","south"
"LA","56005","0001626",111,1,0,1,"2014","south"
"LA","57001","0000307",111,1,0,1,"2014","south"
"LA","58010","2014322",111,1,0,1,"2014","south"
"LA","60060","0000043",122,1,0,1,"2014","south"
"MA","01055","0002399",111,1,0,1,"2014","northeast"
"MA","05095","1165",111,1,0,1,"2014","northeast"
"MA","05201","3719",111,1,0,1,"2014","northeast"
"MA","05211","0002873",111,1,0,1,"2014","northeast"
"MA","05293","0009402",111,1,0,1,"2014","northeast"
"MA","05972","14160",111,1,0,1,"2014","northeast"
"MA","09149","0004978",111,2,0,2,"2014","northeast"
"MA","09181","1401014",111,2,0,2,"2014","northeast"
"MA","09181","1401881",111,1,0,1,"2014","northeast"
"MA","13281","0001092",111,1,0,1,"2014","northeast"
"MA","13281","0009474",111,1,0,1,"2014","northeast"
"MA","13281","0010907",160,1,0,1,"2014","northeast"
"MA","13281","0013017",111,1,0,1,"2014","northeast"
"MA","17049","0008005",111,1,0,1,"2014","northeast"
"MA","17056","1407452",111,1,0,1,"2014","northeast"
"MA","17067","387",111,2,0,2,"2014","northeast"
"MA","17093","95439",111,1,0,1,"2014","northeast"
"MA","17160","1682",111,1,0,1,"2014","northeast"
"MA","17160","9132",111,7,0,7,"2014","northeast"
"MA","17170","1811",111,1,0,1,"2014","northeast"
"MA","17308","0002101",111,1,0,1,"2014","northeast"
"MA","17308","0007950",111,1,0,1,"2014","northeast"
"MA","17333","848",111,1,0,1,"2014","northeast"
"MA","17344","05834",111,1,0,1,"2014","northeast"
"MA","25035","0005531",111,1,0,1,"2014","northeast"
"MA","25035","0010675",111,1,0,1,"2014","northeast"
"MA","25035","2014141",111,1,0,1,"2014","northeast"
"MA","25248","6192",111,1,0,1,"2014","northeast"
"MA","27011","237",111,1,0,1,"2014","northeast"
"MA","27097","1052",111,2,0,2,"2014","northeast"
"MA","27103","1400576",111,1,0,1,"2014","northeast"
"MA","27134","1554",111,1,0,1,"2014","northeast"
"MA","27162","16",111,1,0,1,"2014","northeast"
"MD","01001","0001088",111,2,0,2,"2014","south"
"MD","01016","0007114",111,1,0,1,"2014","south"
"MD","05003","0028706",111,1,0,1,"2014","south"
"MD","06001","0003965",111,1,0,1,"2014","south"
"MD","06003","0017197",111,1,0,1,"2014","south"
"MD","13002","1433349",111,2,0,2,"2014","south"
"MD","14007","0002021",111,1,0,1,"2014","south"
"MD","15555","0003644",111,1,0,1,"2014","south"
"MD","15555","0007318",111,1,0,1,"2014","south"
"MD","15555","0046111",111,1,0,1,"2014","south"
"MD","15555","0112111",160,1,0,1,"2014","south"
"MD","15555","0140425",111,3,0,3,"2014","south"
"MD","16016","3580083",111,1,0,1,"2014","south"
"MD","16019","3410402",111,1,0,1,"2014","south"
"MD","16038","3590042",112,1,0,1,"2014","south"
"MD","16039","1480399",111,1,0,1,"2014","south"
"MD","17008","0001587",121,1,0,1,"2014","south"
"MD","18003","4003741",111,1,0,1,"2014","south"
"MD","21021","0006713",111,1,0,1,"2014","south"
"MD","22001","0000583",111,2,0,2,"2014","south"
"MD","22001","0004836",111,1,0,1,"2014","south"
"MD","24000","1466075",111,1,0,1,"2014","south"
"MD","25001","0022550",111,1,0,1,"2014","south"
"MD","25001","0030108",111,2,0,2,"2014","south"
"MD","25001","0075097",111,2,0,2,"2014","south"
"MD","25001","0147602",111,1,0,1,"2014","south"
"ME","B1670","0000182",121,4,0,4,"2014","northeast"
"ME","B6530","0000010",111,1,0,1,"2014","northeast"
"ME","C0190","0013517",111,6,0,6,"2014","northeast"
"ME","F0020","507",100,1,0,1,"2014","northeast"
"ME","I2100","24",111,1,0,1,"2014","northeast"
"ME","R0060","3283",111,2,0,2,"2014","northeast"
"ME","R3060","0014-29",111,1,0,1,"2014","northeast"
"MI","00807","0000029",111,1,0,1,"2014","midwest"
"MI","01127","0000007",111,4,0,4,"2014","midwest"
"MI","01301","0000029",131,1,0,1,"2014","midwest"
"MI","01303","06068",111,2,0,2,"2014","midwest"
"MI","01411","0000064",111,1,0,1,"2014","midwest"
"MI","01803","41214",111,1,0,1,"2014","midwest"
"MI","01803","121214",111,1,0,1,"2014","midwest"
"MI","02513","0000527",111,1,0,1,"2014","midwest"
"MI","02513","0000706",111,1,0,1,"2014","midwest"
"MI","03011","0201443",111,1,0,1,"2014","midwest"
"MI","03304","0016976",111,1,0,1,"2014","midwest"
"MI","03309","1404374",111,1,0,1,"2014","midwest"
"MI","03410","0000047",111,2,0,2,"2014","midwest"
"MI","03915","0000305",111,1,0,1,"2014","midwest"
"MI","04109","0001592",111,1,0,1,"2014","midwest"
"MI","04112","0010888",111,1,0,1,"2014","midwest"
"MI","04706","0000985",111,2,0,2,"2014","midwest"
"MI","05016","0004812",111,1,0,1,"2014","midwest"
"MI","05202","0001439",111,2,0,2,"2014","midwest"
"MI","05218","0000012",111,1,0,1,"2014","midwest"
"MI","05404","11",111,1,0,1,"2014","midwest"
"MI","05411","0000022",111,1,0,1,"2014","midwest"
"MI","05503","0000180",111,1,0,1,"2014","midwest"
"MI","05813","0003446",111,1,0,1,"2014","midwest"
"MI","06310","0002437",131,1,0,1,"2014","midwest"
"MI","06311","0000002",111,1,0,1,"2014","midwest"
"MI","06335","0000487",111,1,0,1,"2014","midwest"
"MI","06335","0002182",111,1,0,1,"2014","midwest"
"MI","06342","0000983",111,1,0,1,"2014","midwest"
"MI","07011","0002863",111,1,0,1,"2014","midwest"
"MI","07302","0000475",111,2,0,2,"2014","midwest"
"MI","07305","0001138",111,2,0,2,"2014","midwest"
"MI","07313","0000219",111,1,0,1,"2014","midwest"
"MI","07409","0000768",111,1,0,1,"2014","midwest"
"MI","07807","140900",111,1,0,1,"2014","midwest"
"MI","07813","0000063",111,1,0,1,"2014","midwest"
"MI","08114","0000560",111,1,0,1,"2014","midwest"
"MI","08203","0000434",111,1,0,1,"2014","midwest"
"MI","08205","0000724",111,1,0,1,"2014","midwest"
"MI","08205","0003011",111,1,0,1,"2014","midwest"
"MI","08207","0000148",111,2,0,2,"2014","midwest"
"MI","08207","0001344",111,1,0,1,"2014","midwest"
"MI","08207","0003802",111,1,0,1,"2014","midwest"
"MI","08207","0006013",111,1,0,1,"2014","midwest"
"MI","08207","0019865",111,1,0,1,"2014","midwest"
"MI","08207","0020352",111,1,0,1,"2014","midwest"
"MI","08207","0022585",130,3,0,3,"2014","midwest"
"MI","08207","0023100",111,1,0,1,"2014","midwest"
"MI","08207","0023606",111,1,0,1,"2014","midwest"
"MI","08207","0023705",111,1,0,1,"2014","midwest"
"MI","08215","0000016",111,1,0,1,"2014","midwest"
"MI","08222","0002092",100,1,0,1,"2014","midwest"
"MI","08228","1401634",111,1,0,1,"2014","midwest"
"MI","08302","0001605",111,1,0,1,"2014","midwest"
"MN","02105","0000236",111,1,0,1,"2014","midwest"
"MN","02114","0000550",111,1,0,1,"2014","midwest"
"MN","02308","1423583",111,1,0,1,"2014","midwest"
"MN","04707","05",111,1,0,1,"2014","midwest"
"MN","08103","010",111,1,0,1,"2014","midwest"
"MN","10102","0000157",111,1,0,1,"2014","midwest"
"MN","10111","173",111,1,0,1,"2014","midwest"
"MN","19104","0000301",111,1,0,1,"2014","midwest"
