"STATE","INC_NO","OTH_DEATH","FF_DEATH","CAUSE_CODE","STREETNAME","CITY","ZIP5","year"
"IL","0000467",1,0,12,"30 TRAILER","GLEN CARBON","62034","2012"
"IL","0000467",1,0,12,"30 TRAILER","GLEN CARBON","62034","2012"
"IL","0000494",1,0,3,"MAIN","GLEN CARBON","62034","2012"
"IL","0000002",1,0,13,"304 TERRY STREET","MADISON","62060","2012"
"IL","1200002",1,0,13,"1626 Elevator Rd","Sorento","62086","2012"
"IL","0000147",1,0,9,"Liberty","Columbia","62236","2012"
"IL","2012083",1,0,13,"Douglas","HILLSBORO","62049","2012"
"IL","1201539",3,0,13,"GIFT","PEORIA","61604","2012"
"IL","1204558",1,0,13,"SHOSHONE","PEORIA","61602","2012"
"IL","1210260",1,0,15,"SHELLEY","PEORIA","61602","2012"
"IL","1200005",1,0,3,"Wisconsin","Pinckneyville","62274","2012"
"IL","0001901",3,0,13,"Hamletsburg Dog Island Road","Metropolis","62960","2012"
"IL","0000079",1,0,15,"GARFIELD","ELDORADO","62930","2012"
"IL","0012399",1,0,1,"KIRKLEY","SPRINGFIELD","62704","2012"
"IL","0012798",1,0,13,"HAYLEY","SPRINGFIELD","62712","2012"
"IL","0013754",1,0,13,"TROON","SPRINGFIELD","62712","2012"
"IL","0015973",1,0,15,"CORNELL","SPRINGFIELD","62703","2012"
"IL","0012057",1,0,8,"Adams","Herrick","62431","2012"
"IL","0001341",2,0,13,"37th","E St Louis ","62204","2012"
"IL","0000028",1,0,13,"Forest","Washington Park","62204","2012"
"IL","0012064",1,0,1,"Towerline","Pekin","61568","2012"
"IL","0000687",1,0,13,"STERLING","Joliet","60432","2012"
"IL","2012261",1,0,13,"logan","Marion","62959","2012"
"IN","0000108",1,0,13,"Roeville RD","Decatur","46733","2012"
"IN","0013849",1,0,13,"ANDRE","FORT WAYNE","46806","2012"
"IN","1200327",1,0,13,"GREEN","New Haven","46774","2012"
"IN","0000252",1,0,13,"7TH","WASHINGTON","47501","2012"
"IN","0000252",1,0,12,"7TH","WASHINGTON","47501","2012"
"IN","0000252",1,0,12,"7TH","WASHINGTON","47501","2012"
"IN","0000252",1,0,12,"7TH","WASHINGTON","47501","2012"
"IN","0000252",1,0,12,"7TH","WASHINGTON","47501","2012"
"IN","0000252",1,0,12,"7TH","WASHINGTON","47501","2012"
"IN","0000252",1,0,12,"7TH","WASHINGTON","47501","2012"
"IN","0000252",1,0,12,"7TH","WASHINGTON","47501","2012"
"IN","0000252",1,0,12,"7TH","WASHINGTON","47501","2012"
"IN","0000447",1,0,7,"SEMINARY","Princeton","47670","2012"
"IN","0000251",1,0,3,"Uland","Solsberry","47459","2012"
"IN","0000917",1,0,13,"ALLEN STREET","Bloomington","47402","2012"
"IN","0000418",1,0,13,"Center","Mooresville","46158","2012"
"IN","12228",1,0,13,"7th","Albion","46701","2012"
"IN","0000145",1,0,13,"Knox","PETERSBURG","47567","2012"
"IN","0327024",1,0,13,"Old US27","Winchester","47394","2012"
"IN","0003642",1,0,9,"Darden","South Bend","46637","2012"
"IN","0012186",1,0,1,"600 S","Fountaintown","46130","2012"
"IN","0001346",1,0,8,"Growth","ANGOLA","46703","2012"
"IN","0000168",1,0,13,"350","Lafayette","47909","2012"
"IN","1280284",1,0,1,"MARYLAND","EVANSVILLE","47710","2012"
"IN","0000089",1,0,13,"OLD PEKIN","PEKIN","47165","2012"
"KS","0000005",1,0,3,"Curry Lane","Medicine Lodge","67104","2012"
"KS","1200007",1,0,1,"2nd","Horton","66439","2012"
"KS","0000854",1,0,13,"6th","Hays","67601","2012"
"KS","0000017",3,0,13,"NANCY","GARDEN CITY","67846","2012"
"KS","0001021",2,0,6,"Second Ave","Dodge City","67801","2012"
"KS","0320141",1,0,5,"Somerset","OLATHE","66062","2012"
"KS","0000591",1,0,4,"Main","PARSONS","67357","2012"
"KS","0000405",1,0,8,"EDISON","INDEPENDENCE","67301","2012"
"KS","1200244",1,0,13,"Larson","Chanute","66720","2012"
"KS","0000041",1,0,13,"620 S Plainville Ave","Plainville","67663","2012"
"KS","0008659",1,0,3,"IDA","Wichita","67216","2012"
"KS","0027111",1,0,3,"GLENN","Wichita","67217","2012"
"KS","0059684",2,0,15,"TWIN OAKS","Wichita","67218","2012"
"KS","0060704",1,0,7,"GEORGE WASHINGTON","Wichita","67218","2012"
"KS","0036695",1,0,13,"87TH","Derby","67037","2012"
"KS","1471",4,0,14,"NAVAJO","TOPEKA","66604","2012"
"KS","1471",4,0,12,"NAVAJO","TOPEKA","66604","2012"
"KS","1471",4,0,12,"NAVAJO","TOPEKA","66604","2012"
"KS","1471",4,0,12,"NAVAJO","TOPEKA","66604","2012"
"KS","1471",4,0,12,"NAVAJO","TOPEKA","66604","2012"
"KS","4596",1,0,3,"37TH","TOPEKA","66609","2012"
"KS","11764",1,0,3,"TOPEKA","TOPEKA","66609","2012"
"KS","2001003",1,0,8,"9TH","KANSAS CITY","66105","2012"
"KS","2016946",1,0,13,"75TH","KANSAS CITY","66111","2012"
"KS","2022140",1,0,13,"WAVERLY","KANSAS CITY","66104","2012"
"KY","0000011",1,0,,"Knifley","Columbia","42728","2012"
"KY","0000499",1,0,13,"BRYAN","Glasgow","42141","2012"
"KY","0002511",1,0,13,"JED","OWENSBORO","42301","2012"
"KY","0005874",1,0,13,"TANGLEWOOD","OWENSBORO","42301","2012"
"KY","0100398",1,0,5,"RADCLIFFE RD","LEXINGTON","40505","2012"
"KY","0105104",1,0,13,"NANCY HANKS RD","LEXINGTON","40504","2012"
"KY","0021257",2,0,13,"722 West Lochridge","Mayfield","42066","2012"
"KY","10",2,0,13,"long Hollow","RineyvilleRR name","40162","2012"
"KY","0000127",1,0,8,"Hall","Madisonville","42431","2012"
"KY","0001842",1,0,13,"KILMORY","LOUISVILLE","40214","2012"
"KY","0018842",2,0,11,"3RD","LOUISVILLE","40214","2012"
"KY","0020119",1,0,1,"WAMPUM","LOUISVILLE","40214","2012"
"KY","0023599",1,0,1,"JACKSON","LOUISVILLE","40203","2012"
"KY","0032296",1,0,13,"DUNCAN","LOUISVILLE","40212","2012"
"KY","0120132",1,1,13,"1120 Short Street","Paintsville","41240","2012"
"KY","02-2012",1,0,13,"1085 Ky Route3224","River","41254","2012"
"KY","0000002",1,0,,"Ky Rt 3224","River","41254","2012"
"KY","0013829",1,0,4,"Irving","Kite","41828","2012"
"KY","2012137",1,0,13,"Mountain Breeze","Jenkins","41537","2012"
"KY","027-076",2,0,1,"192 Joe Mcmullin Rd","Eubank","42567","2012"
"KY","42",1,0,16,"college hill","Waco","40385","2012"
"KY","87",1,0,,"College Hill","Waco","40385","2012"
"KY","1",1,0,,"395 Amos Baker Rd","McKee","40447","2012"
"KY","12752",1,0,4,"Fall","Morehead","40351","2012"
"KY","0000188",1,0,,"LAKEVIEW","GEORGETOWN","40324","2012"
"LA","0000229",2,0,13,"8th","Crowley","70526","2012"
"LA","0000229",2,0,12,"8th","Crowley","70526","2012"
"LA","0000004",1,0,13,"Deshotel","Mansura","71350","2012"
"LA","1201449",1,0,15,"ST LOUIS","SHREVEPORT","71109","2012"
"LA","0000059",1,0,13,"HICKORY","VILLE PLATTE","70586","2012"
"LA","0011716",1,0,13,"5365 fisher","LAFITTE","70067","2012"
"LA","0000152",1,0,13,"14th","Marrero","70072","2012"
"LA","0114130",1,0,1,"SUNSET","LAFAYETTE","70501","2012"
"LA","0327800",1,0,16,"AMBROISE","LAFAYETTE","70501","2012"
"LA","2012405",1,0,5,"87TH","CUT OFF","70345","2012"
"LA","0000451",1,0,13,"Randal","Bastrop","71220","2012"
"LA","0003730",1,0,13,"NEWMAN","WEST MONROE","71291","2012"
"LA","0000011",2,0,13,"Court","Opelousas","70570","2012"
"LA","0000477",1,0,13,"SRailroad","Opelousas","70570","2012"
"LA","2012060",1,0,15,"133 Shady Grove","Patterson","70392","2012"
"LA","0000412",1,0,13,"Hwy 41","Pearl River","70452","2012"
"LA","0001265",1,0,13,"KATINA","Ponchatoula","70454","2012"
"LA","213",1,0,13,"Clevon Huff RD","Kentwood","70444","2012"
"LA","0000057",1,0,13,"Bailey","Leesville","71446","2012"
"LA","0000054",2,0,13,"Highway 588","Pioneer","71266","2012"
"MA","0000286",1,0,1,"Gimlet","Eastham","02642","2012"
"MA","1660",1,0,3,"ORCHARD","Pittsfield","01201","2012"
"MA","1204208",1,0,13,"WOODSTOCK","Attleboro","02703","2012"
"MA","38958",1,0,7,"Mill Rd","Fairhaven","02719","2012"
"MA","4818",1,0,13,"RUSSELL","NEW BEDFORD","02740","2012"
"MA","4818",1,0,12,"RUSSELL","NEW BEDFORD","02740","2012"
"MA","0000281",1,0,3,"Chestnut","NORTH ATTLEBORO","02760","2012"
"MA","402",1,0,6,"Pinegrove","Rehoboth","02769","2012"
"MA","2008561",1,0,3,"WASHINGTON ST","HAVERHILL","01830","2012"
"MA","0000443",1,0,5,"Essex","Lynn","01901","2012"
"MA","0009744",2,0,13,"McKinley","Lynn","01902","2012"
"MA","351",1,0,8,"SOUTH","Holyoke","01040","2012"
"MA","0001043",1,0,1,"Cobble Stone","Longmeadow","01106","2012"
"MA","2430",1,0,4,"NOBLE","WESTFIELD","01085","2012"
"MA","0004971",1,0,15,"COLUMBIA ST","CAMBRIDGE","02139","2012"
"MA","0004971",1,0,12,"COLUMBIA ST","CAMBRIDGE","02139","2012"
"MA","994",1,0,1,"LAKE WARREN","LITTLETON","01460","2012"
"MA","15674",1,0,8,"CENTRAL","Lowell","01852","2012"
"MA","4833",1,0,1,"GRANT","Marlborough","01752","2012"
"MA","0001398",1,0,5,"BOSTON","SOMERVILLE","02144","2012"
"MA","1200504",1,0,6,"GAGE ROAD","WAYLAND","01778","2012"
"MA","891",1,0,6,"WINTER","BRIDGEWATER","02324","2012"
"MA","0000412",1,0,6,"WESTWIND","Boston","02125","2012"
"MA","0000001",1,0,13,"QUABOAG","BROOKFIELD","01506","2012"
"MA","1200157",1,0,13,"FRANKLIN CT","Gardner","01440","2012"
"MA","297",1,0,1,"BALL HILL","PRINCETON","01541","2012"
"MA","0000385",1,0,13,"QUINSIGAMOND","Shrewsbury","01545","2012"
"MA","0000175",1,0,13,"Cherry","Spencer","01562","2012"
"MA","1398",2,0,13,"E HARTFORD","UXBRIDGE","01569","2012"
"MD","0000064",2,0,13,"Harrison","Cumberland","21502","2012"
"MD","0000064",2,0,12,"Harrison","Cumberland","21502","2012"
"MD","0000064",2,0,12,"Harrison","Cumberland","21502","2012"
"MD","2171079",1,0,13,"MAIN","REISTERSTOWN","21136","2012"
"MD","0000526",1,0,4,"TELEGRAPH","Rising Sun","21911","2012"
"MD","0236735",1,0,14,"WEST HEAPS RD","PYLESVILLE","21132","2012"
"MD","0019083",1,0,9,"MAPLE","TAKOMA PARK","20912","2012"
"MD","0480019",1,0,13,"HIL MAR","District Hgts","20747","2012"
"MD","2260222",1,0,13,"LANDOVER","Landover","20785","2012"
"MD","3630352",1,0,13,"LAUREL HILL","Greenbelt","20770","2012"
"MD","2210232",2,0,10,"CARRINGTON","Fairmont Hgts","20743","2012"
"MD","3300055",1,0,4,"BOULDER","Oxon Hill","20745","2012"
"MD","2880054",1,0,15,"PEACHLEAF","Largo","20774","2012"
"MD","0021527",1,0,13,"BACK","Sharpsburg","21782","2012"
"MD","0006905",2,0,15,"SUMMIT","Hagerstown","21740","2012"
"MD","1212556",1,0,13,"Ritchie","Baltimore","21225","2012"
"MD","1213025",1,0,1,"BENESCH CIR","GLEN BURNIE","21061","2012"
"MD","1239217",1,0,13,"NEWPORT","ANNAPOLIS","21403","2012"
"MD","1271984",1,0,4,"TENBROOK","ODENTON","21113","2012"
"MD","1271984",1,0,12,"TENBROOK","ODENTON","21113","2012"
"MD","1271984",1,0,12,"TENBROOK","ODENTON","21113","2012"
"MD","0017997",1,0,15,"ERDMAN","BALTIMORE","21206","2012"
"MD","0019654",1,0,13,"CHARLES","BALTIMORE","21201","2012"
"MD","0073696",1,0,13,"EASTBOURNE","BALTIMORE","21224","2012"
"MD","0111297",1,0,13,"NORTH","BALTIMORE","21213","2012"
"MD","0117548",1,0,13,"WOODLAND","BALTIMORE","21215","2012"
"MD","0129173",5,0,13,"DENWOOD","BALTIMORE","21206","2012"
"MD","0146046",1,0,13,"MONTFORD","BALTIMORE","21202","2012"
"ME","0001023",1,0,3,"Presque Isle","Fort Fairfield","04742","2012"
"ME","1200097",1,0,13,"Turner","Bremen","04551","2012"
"ME","9",1,0,,"School","Canton","04221","2012"
"ME","36",1,0,,"Hillside","Rumford","04276","2012"
"ME","214",1,0,15,"Hillside","RumfordTown of","04276","2012"
"ME","12303",4,0,4,"Dow","ORRINGTON","04474","2012"
"MI","0000091",1,0,13,"102ND","GRAND JUNCTION","49056","2012"
"MI","0000127",1,0,13,"112TH","PULLMAN","49450","2012"
"MI","0201203",1,0,13,"13354 Ohman Rd","Skanee","49962","2012"
"MI","0000439",1,0,9,"HAMPSTEAD","Essexville","48732","2012"
"MI","0000093",1,0,8,"Territorial","Benton Harbor","49022","2012"
"MI","0000404",1,0,13,"WILLOW","BATTLE CREEK","49014","2012"
"MI","0005489",1,0,13,"YOUNG","BATTLE CREEK","49037","2012"
"MI","2012158",2,0,13,"Vine","Grayling","49738","2012"
"MI","0000021",1,0,13,"JACKSON","KINGSLEY","49649","2012"
"MI","0201202",1,0,13,"Birch","Port Hope","48468","2012"
"MI","0000366",1,0,13,"CATHERINE","LANSING","48917","2012"
"MI","1207036",1,0,13,"Madison","Kalamazoo","49006","2012"
"MI","0000017",1,0,5,"N CIRCLE DRIVE","KALKASKA TOWNSHIP","49646","2012"
"MI","2105422",1,0,3,"WHISPERING WAY","GR","49546","2012"
"MI","2105822",1,0,5,"FULTON","GR","49504","2012"
"MI","0001404",1,0,13,"Bayham Dr","Kentwood","49508","2012"
"MI","0000152",1,0,1,"VINTON","SPARTA","49345","2012"
"MI","0000838",1,0,15,"Dudley","ONSTED","49265","2012"
"MI","0001061",1,0,13,"FAIRLAWN","HOWELL","48855","2012"
"MI","0000003",1,0,3,"Hodeck","Cedarville","49719","2012"
"MI","0002464",1,0,16,"Pattow","ROSEVILLE","48066","2012"
"MI","0000056",2,0,,"Vondra","Thompsonville","49683","2012"
"MI","0000556",2,0,,"Vondra","Thompsonville","49683","2012"
"MI","12-0556",2,0,1,"vondra","thompsonville","49645","2012"
"MI","0000008",1,0,13,"Robert","Ludington","49431","2012"
"MI","0001761",1,0,3,"Consear","Lambertville","48144","2012"
"MI","0000145",1,0,13,"Kessler","Monroe","48162","2012"
"MI","0120191",1,0,1,"Cass","Greenville","48838","2012"
"MI","0001652",1,0,1,"VINE","MUSKEGON CHARTER TWP","49442","2012"
"MI","1200002",1,0,13,"Laurel","White Cloud","49349","2012"
"MI","0000528",1,0,8,"COGSHALL","HOLLY","48442","2012"
"MI","0000532",1,0,6,"ELLIOT","HOLLY","48442","2012"
"MI","0001798",1,0,15,"TWELVE OAKS CRESCENT","Novi","48377","2012"
"MI","0000537",1,0,3,"GINGELL","Pontiac","48342","2012"
"MI","0000551",1,0,13,"WAYNE","White Lake","48383","2012"
"MI","0000008",1,0,8,"4770 Park Rd ","New Rea","49446","2012"
"MI","0000033",1,0,13,"west pine lane","Holland","49424","2012"
"MI","0000042",1,0,13,"Maplewood","ROSCOMMON","48653","2012"
"MI","0000991",1,0,7,"CHERRY","Saginaw","48601","2012"
"MI","0000991",1,0,4,"NORTH RIVER","CLAY Township","48001","2012"
"MI","0000010",1,0,13,"SERGENT","MILLINGTON","48746","2012"
"MI","0000002",1,0,13,"78TH","Decatur","49045","2012"
"MI","0003137",1,0,9,"FAIRMOUNT","Detroit","48205","2012"
"MI","0005470",1,0,13,"JEFFERSON","Detroit","48207","2012"
"MI","0007062",1,0,13,"SYRACUSE","Detroit","48234","2012"
"MI","0014253",1,0,1,"BUFFALO","Detroit","48234","2012"
"MI","0024022",1,0,1,"HUMBOLDT","Detroit","48209","2012"
"MI","0004461",1,0,13,"WILLIAMS","INKSTER","48141","2012"
"MI","0143775",1,0,16,"Drouillard","LINCOLN PARK","48146","2012"
"MI","7745",1,0,8,"CURTIS","Livonia","48152","2012"
"MI","0002621",1,0,4,"FOURTH","Taylor","48180","2012"
"MI","0002621",1,0,12,"FOURTH","Taylor","48180","2012"
"MI","0002621",1,0,12,"FOURTH","Taylor","48180","2012"
"MI","0002621",1,0,12,"FOURTH","Taylor","48180","2012"
"MN","14761",1,0,13,"Lyons","Stacy","55079","2012"
"MN","0019185",1,0,15,"Nowthen","Ramsey","55303","2012"
"MN","0000007",1,0,13,"6","Anoka","55303","2012"
"MN","0001905",1,0,13,"TYLER","Bemidji","56601","2012"
"MN","106",1,0,13,"Shag","New Ulm","56073","2012"
"MN","732012",1,0,5,"riverside","Moose Lake","55767","2012"
"MN","1200006",1,0,13,"Co Rd 41","Cologne","55322","2012"
"MN","13",1,0,13,"olinda","Lindstrom","55045","2012"
"MN","0000027",2,0,1,"Tranquil","Nisswa","56468","2012"
"MN","1200179",1,0,13,"KALMAR","LAKEVILLE","55044","2012"
"MN","2012001",1,0,4,"21st","Blue Earth","56013","2012"
"MN","2012021",2,0,11,"1st","Blue Earth","56013","2012"
"MN","0002160",1,0,3,"Main St N","Maple Grove","55369","2012"
"MN","0001453",2,0,4,"WESTWOOD","MINNETONKA","55345","2012"
"MN","0000092",1,0,13,"BLOOMINGTON","BLOOMINGTON","55425","2012"
"MN","0008040",1,0,13,"HARRIET","MINNEAPOLIS","55408","2012"
"MN","0021888",1,0,13,"1","MINNEAPOLIS","55408","2012"
"MN","06",1,0,13,"126th ave","Lake Lillian","56253","2012"
"MN","12047",1,0,15,"133 rd","Spicer","56288","2012"
"MN","1210018",1,0,8,"Mound","Balaton","56115","2012"
"MN","1301037",1,0,9,"Maple St N","Balaton","56115","2012"
"MN","1212",1,0,2,"430th","Stephen","56757","2012"
"MN","0000017",1,0,13,"30 th Ave","SHERBURN","56171","2012"
"MN","2012093",1,0,3,"Fir","Fergus Falls","56537","2012"
"MN","1301021",1,0,13,"Richmond","Shoreview","55126","2012"
"MN","0000290",1,0,13,"DAYTON","SAINT PAUL","55104","2012"
"MN","0006627",2,0,3,"SMITH","SAINT PAUL","55107","2012"
"MN","12002",1,0,5,"Dalton","Faribault","55021","2012"
"MN","12006",1,0,8,"Labore","Little Canada","55110","2012"
"MN","201203",1,0,15,"Hwy25","FORBES","55738","2012"
"MN","1201",1,0,15,"Kennedy","Canyon","55717","2012"
"MN","12006",1,0,15,"CEDAR ISLAND DRIVE","eveleth","55734","2012"
"MN","123999",1,0,5,"8","SAINT CLOUD","56303","2012"
"MN","1249",1,0,15,"Whitewater","Saint Charles","55972","2012"
"MN","0510001",1,0,15,"main st","Minneota","56264","2012"
"MO","0002048",1,0,1,"EL TIVOLI","ST JOSEPH","64507","2012"
"MO","7038",2,0,15,"RELIEF","Poplar Bluff","63901","2012"
"MO","7038",2,0,12,"RELIEF","Poplar Bluff","63901","2012"
"MO","012-352",1,0,13,"Apache","Lathrop","64465","2012"
"MO","0004961",2,0,16,"CONCORD","SPRINGFIELD","65802","2012"
"MO","0005676",1,0,1,"MINOTA","SPRINGFIELD","65803","2012"
"MO","0011153",1,0,6,"WALNUT","SPRINGFIELD","65802","2012"
"MO","0120115",1,0,9,"Oklahoma","Trenton","64683","2012"
"MO","2037377",3,0,13,"BENNINGTON","Kansas City","64134","2012"
"MO","2039180",1,0,5,"WABASH","Kansas City","64130","2012"
"MO","2091404",1,0,6,"100TH","Kansas City","64134","2012"
"MO","2101271",1,0,13,"Washington","Kansas City","64114","2012"
"MO","2102859",2,0,13,"Booth","Kansas City","64138","2012"
"MO","0001237",1,0,13,"COUNTY ROAD 160","Carthage","64836","2012"
"MO","0000677",1,0,13,"BOCK ROAD","Arnold","63010","2012"
"MO","0001253",1,0,3,"BLACKMORE","FOLEY","63347","2012"
"MO","0110001",1,0,8,"3","Huntsville","65259","2012"
"MO","0000819",1,0,15,"Whitmer St","Richmond","64085","2012"
"MO","1240574",1,0,16,"Ville Rosa","Hazelwood","63042","2012"
"MO","1252460",1,0,13,"CHESAPEAK","FLORISSANT","63033","2012"
"MO","0058628",1,0,13,"FLOWERIDGE","FLORISSANT","63031","2012"
"MO","0058628",1,0,12,"FLOWERIDGE","FLORISSANT","63031","2012"
"MO","0000099",1,0,3,"9 JENNINGS","DEXTER","63841","2012"
"MO","0120792",1,0,13,"State Hwy 376","Branson","65616","2012"
"MO","0001235",1,0,3,"Chestnut","Houston","65483","2012"
"MO","2012399",1,0,15,"13th","Mountain Grove","65711","2012"
"MO","0002604",1,0,1,"State Hwy W","Bethany","64424","2012"
"MO","0000208",1,0,7,"25335 fr 2262","golden","65658","2012"
"MS","0000047",2,0,6,"125 cr 247","bruce","38915","2012"
"MS","0000014",1,0,8,"CR 260","SHUBUTA","39360","2012"
"MS","0401211",1,0,13,"Smith","Clarksdale","38614","2012"
"MS","0060186",1,0,13,"Hwy 61","Walls","38680","2012"
"MS","0012021",1,0,,"Mill St","Lucedale","39452","2012"
"MS","2012-11",1,0,15,"Mill Street Ext","Lucedale","39452","2012"
"MS","0054183",1,0,13,"1009 rue de lassale","waveland","39576","2012"
"MS","0010899",1,0,13,"SALEM AVE","JACKSON","39203","2012"
"MS","0000466",1,0,15,"Old Spanish","Gautier","39553","2012"
"MS","0007040",1,0,13,"Old Hwy 24","Hattiesburg","39402","2012"
"MS","0517953",1,0,1,"South WIlliam","Hattiesburg","39402","2012"
"MS","0000988",1,0,7,"BRIARWOOD ","MERIDIAN","39305","2012"
"MS","2012067",1,0,13,"Old 27","Monticello","39654","2012"
"MS","I201244",2,0,15,"Old Walnut Grove Rd","Walnut Grove","39189","2012"
"MS","2012200",1,0,15,"CR 395","Saltillo","38866","2012"
"MS","0005221",1,0,13,"Cornelius","Greenwood","38930","2012"
"MS","1200510",1,0,13,"BO MURPHY","CANTON","39046","2012"
"MS","2012011",1,0,15,"Oilfield Cutoff","Tylertown","39667","2012"
"MS","1290149",1,0,13,"Kent","Byhalia","38611","2012"
"MS","0012523",1,0,6,"3rd","Amory","38821","2012"
"MS","1213663",1,0,4,"171","Philadelphia","39350","2012"
"MS","1213663",1,0,15,"171","Philadelphia","39350","2012"
"MS","1202531",3,0,,"18030 Highway 21 S","Philadelphia","39350","2012"
"MS","1202527",3,0,2,"Hwy21","Philadelphia","39350","2012"
"MS","1209826",1,0,13,"Road 325","Union","39365","2012"
"MS","0300115",1,0,15,"WILSON","MCCOMB","39648","2012"
"MS","0012067",1,0,15,"Main","Booneville","38829","2012"
"MS","0100412",1,0,13,"5030","Booneville","38829","2012"
"MS","0012135",1,0,15,"1585 Hwy 469S","Florence","39073","2012"
"MS","2012064",1,0,,"Warrentown","Pulaski","39152","2012"
"MS","0201236",1,0,13,"1406 GEORGE RD","FOREST","39074","2012"
"MS","0000019",1,0,13,"2344 Warren Town Road","Pulaski","39152","2012"
"MS","0012005",1,0,,"Fox","Sunflower","38778","2012"
"MS","0012006",1,0,,"2 Fox road","Sunflower","38778","2012"
"MS","0012034",1,0,15,"CR 206","BURNSVILLE","38833","2012"
"MS","0012016",1,0,13,"Gaines","Iuka","38852","2012"
"MS","0012075",1,0,13,"CR 165","IUKA","38852","2012"
"MS","1208736",1,0,13,"Ellison Rd","Vicksburg","39180","2012"
"MS","0000792",1,0,13,"Beauchamp","Greenville","38701","2012"
"MS","0000888",1,0,13,"Inez","Greenville","38701","2012"
"MS","0012195",1,0,7,"1123 D West Annex","Waynesboro","39367","2012"
"MT","0005372",1,0,2,"25","BILLINGS","59101","2012"
"MT","0006846",1,0,2,"EASY","BILLINGS","59105","2012"
"MT","0000381",1,0,13,"7TH","Missoula","59804","2012"
"MT","0001108",1,0,7,"BUTLER CREEK","Missoula","59808","2012"
"MT","0000508",1,0,16,"9TH","KALISPELL","59901","2012"
"MT","0000237",2,0,13,"Clark","Miles City","59301","2012"
"NC","0121769",1,0,4,"CLEVELAND","BURLINGTON","27217","2012"
"NC","0121866",1,0,9,"FIX","BURLINGTON","27215","2012"
"NC","0121866",1,0,12,"FIX","BURLINGTON","27215","2012"
"NC","1225956",1,0,4,"Robinson Bridge","Morven","28119","2012"
"NC","1225956",1,0,12,"Robinson Bridge","Morven","28119","2012"
"NC","050594",1,0,,"Farm Meadows","Leland","28451","2012"
"NC","83",1,0,16,"Northwind","Ocean Isle Beach","28469","2012"
"NC","12038",1,0,13,"SUGAR CREEK","WEAVERVILLE","28787","2012"
"NC","0000244",1,0,13,"Hunters Creek","Granite Falls","28630","2012"
